"Label","SEX AND AGE","SEX AND AGE!!Total population","SEX AND AGE!!Total population!!Male","SEX AND AGE!!Total population!!Female","SEX AND AGE!!Total population!!Sex ratio (males per 100 females)","SEX AND AGE!!Total population!!Under 5 years","SEX AND AGE!!Total population!!5 to 9 years","SEX AND AGE!!Total population!!10 to 14 years","SEX AND AGE!!Total population!!15 to 19 years","SEX AND AGE!!Total population!!20 to 24 years","SEX AND AGE!!Total population!!25 to 34 years","SEX AND AGE!!Total population!!35 to 44 years","SEX AND AGE!!Total population!!45 to 54 years","SEX AND AGE!!Total population!!55 to 59 years","SEX AND AGE!!Total population!!60 to 64 years","SEX AND AGE!!Total population!!65 to 74 years","SEX AND AGE!!Total population!!75 to 84 years","SEX AND AGE!!Total population!!85 years and over","SEX AND AGE!!Total population!!Median age (years)","SEX AND AGE!!Total population!!Under 18 years","SEX AND AGE!!Total population!!16 years and over","SEX AND AGE!!Total population!!18 years and over","SEX AND AGE!!Total population!!21 years and over","SEX AND AGE!!Total population!!62 years and over","SEX AND AGE!!Total population!!65 years and over","SEX AND AGE!!Total population!!18 years and over","SEX AND AGE!!Total population!!18 years and over!!Male","SEX AND AGE!!Total population!!18 years and over!!Female","SEX AND AGE!!Total population!!18 years and over!!Sex ratio (males per 100 females)","SEX AND AGE!!Total population!!65 years and over","SEX AND AGE!!Total population!!65 years and over!!Male","SEX AND AGE!!Total population!!65 years and over!!Female","SEX AND AGE!!Total population!!65 years and over!!Sex ratio (males per 100 females)","RACE","RACE!!Total population","RACE!!Total population!!One race","RACE!!Total population!!Two or more races","RACE!!Total population!!One race","RACE!!Total population!!One race!!White","RACE!!Total population!!One race!!Black or African American","RACE!!Total population!!One race!!American Indian and Alaska Native","RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping","RACE!!Total population!!One race!!Asian","RACE!!Total population!!One race!!Asian!!Asian Indian","RACE!!Total population!!One race!!Asian!!Chinese","RACE!!Total population!!One race!!Asian!!Filipino","RACE!!Total population!!One race!!Asian!!Japanese","RACE!!Total population!!One race!!Asian!!Korean","RACE!!Total population!!One race!!Asian!!Vietnamese","RACE!!Total population!!One race!!Asian!!Other Asian","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander","RACE!!Total population!!One race!!Some other race","RACE!!Total population!!Two or more races","RACE!!Total population!!Two or more races!!White and Black or African American","RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native","RACE!!Total population!!Two or more races!!White and Asian","RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native","Race alone or in combination with one or more other races","Race alone or in combination with one or more other races!!Total population","Race alone or in combination with one or more other races!!Total population!!White","Race alone or in combination with one or more other races!!Total population!!Black or African American","Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native","Race alone or in combination with one or more other races!!Total population!!Asian","Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander","Race alone or in combination with one or more other races!!Total population!!Some other race","HISPANIC OR LATINO AND RACE","HISPANIC OR LATINO AND RACE!!Total population","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races","Total housing units","CITIZEN, VOTING AGE POPULATION","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female"
"    Percent","","8,788","45.1%","54.9%","(X)","4.3%","4.7%","5.9%","9.2%","10.8%","7.8%","12.1%","15.2%","5.3%","5.8%","10.8%","5.3%","2.9%","(X)","17.8%","84.3%","82.2%","72.6%","22.3%","19.0%","7,227","47.0%","53.0%","(X)","1,671","38.7%","61.3%","(X)","","8,788","97.4%","2.6%","97.4%","85.7%","3.9%","0.2%","0.0%","0.0%","0.0%","0.0%","5.7%","0.5%","4.4%","0.2%","0.0%","0.2%","0.1%","0.2%","0.0%","0.0%","0.0%","0.0%","0.0%","1.9%","2.6%","0.3%","0.5%","1.6%","0.0%","","8,788","88.2%","4.2%","0.7%","7.4%","0.2%","2.0%","","8,788","4.2%","1.0%","1.0%","0.1%","2.1%","95.8%","83.4%","3.9%","0.2%","5.6%","0.0%","0.1%","2.6%","0.1%","2.5%","(X)","","6,859","46.1%","53.9%"
"Arlington CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","44,992","21,209","23,783","89.2","3,143","2,817","2,130","2,169","1,534","6,324","6,764","7,103","2,834","2,807","3,788","2,210","1,369","41.4","9,665","36,347","35,327","34,514","8,869","7,367","35,327","16,008","19,319","82.9","7,367","2,854","4,513","63.2","","44,992","43,349","1,643","43,349","36,748","851","120","0","0","0","0","5,195","1,157","1,765","394","284","748","150","697","0","0","0","0","0","435","1,643","266","75","1,141","21","","44,992","38,334","1,161","262","6,381","9","520","","44,992","1,941","168","242","137","1,394","43,051","35,275","838","120","5,183","0","83","1,552","76","1,476","19,615","","31,559","14,182","17,377"
"    Percent","","44,992","47.1%","52.9%","(X)","7.0%","6.3%","4.7%","4.8%","3.4%","14.1%","15.0%","15.8%","6.3%","6.2%","8.4%","4.9%","3.0%","(X)","21.5%","80.8%","78.5%","76.7%","19.7%","16.4%","35,327","45.3%","54.7%","(X)","7,367","38.7%","61.3%","(X)","","44,992","96.3%","3.7%","96.3%","81.7%","1.9%","0.3%","0.0%","0.0%","0.0%","0.0%","11.5%","2.6%","3.9%","0.9%","0.6%","1.7%","0.3%","1.5%","0.0%","0.0%","0.0%","0.0%","0.0%","1.0%","3.7%","0.6%","0.2%","2.5%","0.0%","","44,992","85.2%","2.6%","0.6%","14.2%","0.0%","1.2%","","44,992","4.3%","0.4%","0.5%","0.3%","3.1%","95.7%","78.4%","1.9%","0.3%","11.5%","0.0%","0.2%","3.4%","0.2%","3.3%","(X)","","31,559","44.9%","55.1%"
"Athol CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","8,394","3,808","4,586","83.0","514","521","423","532","583","1,006","1,200","1,144","745","585","684","329","128","40.6","1,791","6,858","6,603","6,278","1,519","1,141","6,603","3,167","3,436","92.2","1,141","575","566","101.6","","8,394","8,243","151","8,243","7,764","100","0","0","0","0","0","66","0","0","0","56","0","0","10","0","0","0","0","0","313","151","121","17","0","1","","8,394","7,914","222","18","66","0","325","","8,394","550","12","56","13","469","7,844","7,563","64","0","66","0","0","151","12","139","4,126","","6,394","3,096","3,298"
"    Percent","","8,394","45.4%","54.6%","(X)","6.1%","6.2%","5.0%","6.3%","6.9%","12.0%","14.3%","13.6%","8.9%","7.0%","8.1%","3.9%","1.5%","(X)","21.3%","81.7%","78.7%","74.8%","18.1%","13.6%","6,603","48.0%","52.0%","(X)","1,141","50.4%","49.6%","(X)","","8,394","98.2%","1.8%","98.2%","92.5%","1.2%","0.0%","0.0%","0.0%","0.0%","0.0%","0.8%","0.0%","0.0%","0.0%","0.7%","0.0%","0.0%","0.1%","0.0%","0.0%","0.0%","0.0%","0.0%","3.7%","1.8%","1.4%","0.2%","0.0%","0.0%","","8,394","94.3%","2.6%","0.2%","0.8%","0.0%","3.9%","","8,394","6.6%","0.1%","0.7%","0.2%","5.6%","93.4%","90.1%","0.8%","0.0%","0.8%","0.0%","0.0%","1.8%","0.1%","1.7%","(X)","","6,394","48.4%","51.6%"
"Attleboro city, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","44,326","21,400","22,926","93.3","2,599","2,566","3,053","2,569","2,774","5,289","6,050","7,581","3,050","2,550","3,375","1,789","1,081","40.3","10,188","35,502","34,138","32,993","7,668","6,245","34,138","16,095","18,043","89.2","6,245","2,780","3,465","80.2","","44,326","43,512","814","43,512","38,948","1,604","41","0","10","0","0","2,110","769","126","58","0","102","190","865","7","0","7","0","0","802","814","268","120","48","19","","44,326","39,558","2,105","262","2,203","60","1,045","","44,326","3,008","55","1,527","12","1,414","41,318","37,054","1,432","41","2,110","0","32","649","95","554","18,448","","33,015","15,507","17,508"
"    Percent","","44,326","48.3%","51.7%","(X)","5.9%","5.8%","6.9%","5.8%","6.3%","11.9%","13.6%","17.1%","6.9%","5.8%","7.6%","4.0%","2.4%","(X)","23.0%","80.1%","77.0%","74.4%","17.3%","14.1%","34,138","47.1%","52.9%","(X)","6,245","44.5%","55.5%","(X)","","44,326","98.2%","1.8%","98.2%","87.9%","3.6%","0.1%","0.0%","0.0%","0.0%","0.0%","4.8%","1.7%","0.3%","0.1%","0.0%","0.2%","0.4%","2.0%","0.0%","0.0%","0.0%","0.0%","0.0%","1.8%","1.8%","0.6%","0.3%","0.1%","0.0%","","44,326","89.2%","4.7%","0.6%","5.0%","0.1%","2.4%","","44,326","6.8%","0.1%","3.4%","0.0%","3.2%","93.2%","83.6%","3.2%","0.1%","4.8%","0.0%","0.1%","1.5%","0.2%","1.2%","(X)","","33,015","47.0%","53.0%"
"Ayer CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,679","1,466","1,213","120.9","165","59","167","29","130","316","362","590","207","206","264","88","96","47.1","420","2,288","2,259","2,259","570","448","2,259","1,247","1,012","123.2","448","254","194","130.9","","2,679","2,490","189","2,490","2,189","87","0","0","0","0","0","145","0","0","0","42","0","0","103","0","0","0","0","0","69","189","0","119","70","0","","2,679","2,378","87","119","215","0","69","","2,679","41","0","0","0","41","2,638","2,148","87","0","145","0","69","189","0","189","1,394","","2,155","1,217","938"
"    Percent","","2,679","54.7%","45.3%","(X)","6.2%","2.2%","6.2%","1.1%","4.9%","11.8%","13.5%","22.0%","7.7%","7.7%","9.9%","3.3%","3.6%","(X)","15.7%","85.4%","84.3%","84.3%","21.3%","16.7%","2,259","55.2%","44.8%","(X)","448","56.7%","43.3%","(X)","","2,679","92.9%","7.1%","92.9%","81.7%","3.2%","0.0%","0.0%","0.0%","0.0%","0.0%","5.4%","0.0%","0.0%","0.0%","1.6%","0.0%","0.0%","3.8%","0.0%","0.0%","0.0%","0.0%","0.0%","2.6%","7.1%","0.0%","4.4%","2.6%","0.0%","","2,679","88.8%","3.2%","4.4%","8.0%","0.0%","2.6%","","2,679","1.5%","0.0%","0.0%","0.0%","1.5%","98.5%","80.2%","3.2%","0.0%","5.4%","0.0%","2.6%","7.1%","0.0%","7.1%","(X)","","2,155","56.5%","43.5%"
"Baldwinville CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,008","978","1,030","95.0","54","62","78","130","120","166","187","419","171","156","171","171","123","50.0","291","1,798","1,717","1,657","536","465","1,717","813","904","89.9","465","244","221","110.4","","2,008","1,969","39","1,969","1,903","0","0","0","0","0","0","32","0","0","0","0","32","0","0","0","0","0","0","0","34","39","39","0","0","0","","2,008","1,942","39","0","32","0","34","","2,008","34","0","34","0","0","1,974","1,903","0","0","32","0","0","39","0","39","808","","1,717","813","904"
"    Percent","","2,008","48.7%","51.3%","(X)","2.7%","3.1%","3.9%","6.5%","6.0%","8.3%","9.3%","20.9%","8.5%","7.8%","8.5%","8.5%","6.1%","(X)","14.5%","89.5%","85.5%","82.5%","26.7%","23.2%","1,717","47.4%","52.6%","(X)","465","52.5%","47.5%","(X)","","2,008","98.1%","1.9%","98.1%","94.8%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","1.6%","0.0%","0.0%","0.0%","0.0%","1.6%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","1.7%","1.9%","1.9%","0.0%","0.0%","0.0%","","2,008","96.7%","1.9%","0.0%","1.6%","0.0%","1.7%","","2,008","1.7%","0.0%","1.7%","0.0%","0.0%","98.3%","94.8%","0.0%","0.0%","1.6%","0.0%","0.0%","1.9%","0.0%","1.9%","(X)","","1,717","47.4%","52.6%"
"Barnstable Town city, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","44,325","21,419","22,906","93.5","1,757","1,877","2,467","2,634","2,477","5,022","4,067","6,107","3,634","4,142","5,595","3,137","1,409","48.2","7,630","37,751","36,695","35,122","12,654","10,141","36,695","17,969","18,726","96.0","10,141","4,633","5,508","84.1","","44,325","43,541","784","43,541","40,516","1,983","115","0","0","0","0","269","0","127","28","0","0","60","54","133","0","0","0","133","525","784","253","312","25","12","","44,325","41,249","2,312","464","306","148","686","","44,325","1,872","475","230","0","1,167","42,453","38,854","1,946","60","269","133","467","724","94","630","26,480","","33,759","16,311","17,448"
"    Percent","","44,325","48.3%","51.7%","(X)","4.0%","4.2%","5.6%","5.9%","5.6%","11.3%","9.2%","13.8%","8.2%","9.3%","12.6%","7.1%","3.2%","(X)","17.2%","85.2%","82.8%","79.2%","28.5%","22.9%","36,695","49.0%","51.0%","(X)","10,141","45.7%","54.3%","(X)","","44,325","98.2%","1.8%","98.2%","91.4%","4.5%","0.3%","0.0%","0.0%","0.0%","0.0%","0.6%","0.0%","0.3%","0.1%","0.0%","0.0%","0.1%","0.1%","0.3%","0.0%","0.0%","0.0%","0.3%","1.2%","1.8%","0.6%","0.7%","0.1%","0.0%","","44,325","93.1%","5.2%","1.0%","0.7%","0.3%","1.5%","","44,325","4.2%","1.1%","0.5%","0.0%","2.6%","95.8%","87.7%","4.4%","0.1%","0.6%","0.3%","1.1%","1.6%","0.2%","1.4%","(X)","","33,759","48.3%","51.7%"
"Barre CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,156","620","536","115.7","18","58","97","40","84","114","38","164","181","69","190","0","103","50.5","197","983","959","943","311","293","959","477","482","99.0","293","127","166","76.5","","1,156","1,156","0","1,156","1,156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","1,156","1,156","0","0","0","0","0","","1,156","0","0","0","0","0","1,156","1,156","0","0","0","0","0","0","0","0","682","","959","477","482"
"    Percent","","1,156","53.6%","46.4%","(X)","1.6%","5.0%","8.4%","3.5%","7.3%","9.9%","3.3%","14.2%","15.7%","6.0%","16.4%","0.0%","8.9%","(X)","17.0%","85.0%","83.0%","81.6%","26.9%","25.3%","959","49.7%","50.3%","(X)","293","43.3%","56.7%","(X)","","1,156","100.0%","0.0%","100.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","1,156","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","1,156","0.0%","0.0%","0.0%","0.0%","0.0%","100.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","(X)","","959","49.7%","50.3%"
"Belchertown CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,955","1,505","1,450","103.8","181","168","196","142","94","525","299","464","270","194","268","154","0","41.0","643","2,372","2,312","2,232","519","422","2,312","1,120","1,192","94.0","422","108","314","34.4","","2,955","2,830","125","2,830","2,626","31","0","0","0","0","0","173","0","153","0","0","20","0","0","0","0","0","0","0","0","125","67","0","58","0","","2,955","2,751","98","0","231","0","0","","2,955","0","0","0","0","0","2,955","2,626","31","0","173","0","0","125","0","125","1,272","","2,260","1,105","1,155"
"    Percent","","2,955","50.9%","49.1%","(X)","6.1%","5.7%","6.6%","4.8%","3.2%","17.8%","10.1%","15.7%","9.1%","6.6%","9.1%","5.2%","0.0%","(X)","21.8%","80.3%","78.2%","75.5%","17.6%","14.3%","2,312","48.4%","51.6%","(X)","422","25.6%","74.4%","(X)","","2,955","95.8%","4.2%","95.8%","88.9%","1.0%","0.0%","0.0%","0.0%","0.0%","0.0%","5.9%","0.0%","5.2%","0.0%","0.0%","0.7%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","4.2%","2.3%","0.0%","2.0%","0.0%","","2,955","93.1%","3.3%","0.0%","7.8%","0.0%","0.0%","","2,955","0.0%","0.0%","0.0%","0.0%","0.0%","100.0%","88.9%","1.0%","0.0%","5.9%","0.0%","0.0%","4.2%","0.0%","4.2%","(X)","","2,260","48.9%","51.1%"
"Bellingham CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","5,246","2,435","2,811","86.6","250","361","132","400","314","590","664","935","452","355","568","148","77","43.3","1,031","4,451","4,215","4,103","957","793","4,215","1,942","2,273","85.4","793","289","504","57.3","","5,246","5,214","32","5,214","4,726","100","0","0","0","0","0","260","163","0","0","15","0","82","0","0","0","0","0","0","128","32","0","0","0","0","","5,246","4,758","100","0","260","0","160","","5,246","179","0","164","0","15","5,067","4,665","100","0","260","0","10","32","32","0","2,188","","3,959","1,794","2,165"
"    Percent","","5,246","46.4%","53.6%","(X)","4.8%","6.9%","2.5%","7.6%","6.0%","11.2%","12.7%","17.8%","8.6%","6.8%","10.8%","2.8%","1.5%","(X)","19.7%","84.8%","80.3%","78.2%","18.2%","15.1%","4,215","46.1%","53.9%","(X)","793","36.4%","63.6%","(X)","","5,246","99.4%","0.6%","99.4%","90.1%","1.9%","0.0%","0.0%","0.0%","0.0%","0.0%","5.0%","3.1%","0.0%","0.0%","0.3%","0.0%","1.6%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","2.4%","0.6%","0.0%","0.0%","0.0%","0.0%","","5,246","90.7%","1.9%","0.0%","5.0%","0.0%","3.0%","","5,246","3.4%","0.0%","3.1%","0.0%","0.3%","96.6%","88.9%","1.9%","0.0%","5.0%","0.0%","0.2%","0.6%","0.6%","0.0%","(X)","","3,959","45.3%","54.7%"
"Belmont CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","25,965","12,432","13,533","91.9","1,411","1,940","1,915","1,612","1,092","2,680","3,611","4,195","1,750","1,450","2,157","1,426","726","41.6","6,398","20,319","19,567","18,947","5,193","4,309","19,567","9,323","10,244","91.0","4,309","1,836","2,473","74.2","","25,965","25,285","680","25,285","20,660","421","50","0","0","0","0","4,025","533","2,488","36","130","565","0","273","8","8","0","0","0","121","680","101","6","481","0","","25,965","21,331","563","88","4,512","8","181","","25,965","1,236","105","281","111","739","24,729","19,614","405","15","4,012","8","85","590","0","590","10,359","","17,011","8,199","8,812"
"    Percent","","25,965","47.9%","52.1%","(X)","5.4%","7.5%","7.4%","6.2%","4.2%","10.3%","13.9%","16.2%","6.7%","5.6%","8.3%","5.5%","2.8%","(X)","24.6%","78.3%","75.4%","73.0%","20.0%","16.6%","19,567","47.6%","52.4%","(X)","4,309","42.6%","57.4%","(X)","","25,965","97.4%","2.6%","97.4%","79.6%","1.6%","0.2%","0.0%","0.0%","0.0%","0.0%","15.5%","2.1%","9.6%","0.1%","0.5%","2.2%","0.0%","1.1%","0.0%","0.0%","0.0%","0.0%","0.0%","0.5%","2.6%","0.4%","0.0%","1.9%","0.0%","","25,965","82.2%","2.2%","0.3%","17.4%","0.0%","0.7%","","25,965","4.8%","0.4%","1.1%","0.4%","2.8%","95.2%","75.5%","1.6%","0.1%","15.5%","0.0%","0.3%","2.3%","0.0%","2.3%","(X)","","17,011","48.2%","51.8%"
"Beverly city, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","41,431","19,490","21,941","88.8","1,663","2,099","2,372","2,782","4,018","4,925","4,775","5,986","3,189","2,708","3,848","1,820","1,246","40.9","7,155","34,957","34,276","31,721","8,575","6,914","34,276","15,803","18,473","85.5","6,914","2,776","4,138","67.1","","41,431","40,710","721","40,710","39,268","406","29","0","0","0","0","675","85","162","26","19","74","42","267","17","0","0","17","0","315","721","312","146","183","0","","41,431","39,984","723","175","877","31","376","","41,431","1,739","171","716","20","832","39,692","37,959","352","29","675","0","66","611","11","600","17,295","","33,158","15,273","17,885"
"    Percent","","41,431","47.0%","53.0%","(X)","4.0%","5.1%","5.7%","6.7%","9.7%","11.9%","11.5%","14.4%","7.7%","6.5%","9.3%","4.4%","3.0%","(X)","17.3%","84.4%","82.7%","76.6%","20.7%","16.7%","34,276","46.1%","53.9%","(X)","6,914","40.2%","59.8%","(X)","","41,431","98.3%","1.7%","98.3%","94.8%","1.0%","0.1%","0.0%","0.0%","0.0%","0.0%","1.6%","0.2%","0.4%","0.1%","0.0%","0.2%","0.1%","0.6%","0.0%","0.0%","0.0%","0.0%","0.0%","0.8%","1.7%","0.8%","0.4%","0.4%","0.0%","","41,431","96.5%","1.7%","0.4%","2.1%","0.1%","0.9%","","41,431","4.2%","0.4%","1.7%","0.0%","2.0%","95.8%","91.6%","0.8%","0.1%","1.6%","0.0%","0.2%","1.5%","0.0%","1.4%","(X)","","33,158","46.1%","53.9%"
"Blandford CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","344","175","169","103.6","8","14","7","30","7","29","31","79","46","34","34","15","10","52.7","51","315","293","281","81","59","293","155","138","112.3","59","32","27","118.5","","344","344","0","344","337","0","0","0","0","0","0","7","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","344","337","0","0","7","0","0","","344","0","0","0","0","0","344","337","0","0","7","0","0","0","0","0","190","","293","155","138"
"    Percent","","344","50.9%","49.1%","(X)","2.3%","4.1%","2.0%","8.7%","2.0%","8.4%","9.0%","23.0%","13.4%","9.9%","9.9%","4.4%","2.9%","(X)","14.8%","91.6%","85.2%","81.7%","23.5%","17.2%","293","52.9%","47.1%","(X)","59","54.2%","45.8%","(X)","","344","100.0%","0.0%","100.0%","98.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","2.0%","0.0%","2.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","344","98.0%","0.0%","0.0%","2.0%","0.0%","0.0%","","344","0.0%","0.0%","0.0%","0.0%","0.0%","100.0%","98.0%","0.0%","0.0%","2.0%","0.0%","0.0%","0.0%","0.0%","0.0%","(X)","","293","52.9%","47.1%"
"Bliss Corner CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","4,852","2,103","2,749","76.5","165","148","104","245","157","516","486","697","289","353","650","641","401","54.1","576","4,385","4,276","4,190","1,817","1,692","4,276","1,877","2,399","78.2","1,692","610","1,082","56.4","","4,852","4,744","108","4,744","4,612","34","0","0","0","0","0","42","22","19","0","0","0","0","1","0","0","0","0","0","56","108","39","22","8","0","","4,852","4,720","112","61","50","0","56","","4,852","77","0","34","0","43","4,775","4,569","34","0","42","0","22","108","0","108","2,209","","4,195","1,816","2,379"
"    Percent","","4,852","43.3%","56.7%","(X)","3.4%","3.1%","2.1%","5.0%","3.2%","10.6%","10.0%","14.4%","6.0%","7.3%","13.4%","13.2%","8.3%","(X)","11.9%","90.4%","88.1%","86.4%","37.4%","34.9%","4,276","43.9%","56.1%","(X)","1,692","36.1%","63.9%","(X)","","4,852","97.8%","2.2%","97.8%","95.1%","0.7%","0.0%","0.0%","0.0%","0.0%","0.0%","0.9%","0.5%","0.4%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","1.2%","2.2%","0.8%","0.5%","0.2%","0.0%","","4,852","97.3%","2.3%","1.3%","1.0%","0.0%","1.2%","","4,852","1.6%","0.0%","0.7%","0.0%","0.9%","98.4%","94.2%","0.7%","0.0%","0.9%","0.0%","0.5%","2.2%","0.0%","2.2%","(X)","","4,195","43.3%","56.7%"
"Boston city, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
